time,seconds_elapsed,dBFS
1776314952556000000,709.692,-9.731639862060547
1776314952661000000,709.797,-9.045165061950684
1776314952764000000,709.9,-11.420565605163574
1776314952868000000,710.004,-13.561625480651855
1776314952968000000,710.104,-14.617205619812012
1776314953068000000,710.204,-16.150074005126953
1776314953169000000,710.305,-20.626916885375977
1776314953275000000,710.411,-7.552181243896484
1776314953377000000,710.513,-9.99328899383545
1776314953480000000,710.616,-12.960898399353027
1776314953583000000,710.719,-14.786747932434082
1776314953688000000,710.824,-9.872265815734863
1776314953793000000,710.929,-11.50063705444336
1776314953897000000,711.033,-14.556966781616211
1776314953998000000,711.1340002441407,-16.41179847717285
1776314954102000000,711.2380002441406,-12.067119598388672
1776314954205000000,711.341,-13.236724853515625
1776314954310000000,711.4460002441406,-16.029882431030273
1776314954414000000,711.5500002441406,-7.604190349578857
1776314954519000000,711.655,-10.041390419006348
1776314954619000000,711.755,-13.014742851257324
1776314954725000000,711.861,-8.954794883728027
1776314954828000000,711.964,-7.953483581542969
1776314954933000000,712.069,-9.210238456726074
1776314955036000000,712.172,-12.557295799255371
1776314955141000000,712.277,-15.325870513916016
1776314955245000000,712.381,-9.825730323791504
1776314955348000000,712.484,-11.686369895935059
1776314955451000000,712.587,-15.865102767944336
1776314955554000000,712.6899997558594,-10.444731712341309
1776314955659000000,712.795,-13.871684074401855
1776314955762000000,712.8979997558594,-17.6148624420166
1776314955867000000,713.003,-20.14048194885254
1776314955967000000,713.103,-9.532684326171875
1776314956070000000,713.2060002441406,-12.779022216796875
1776314956176000000,713.312,-14.215824127197266
1776314956279000000,713.415,-8.021221160888672
1776314956383000000,713.519,-9.974072456359863
1776314956485000000,713.621,-12.431111335754395
1776314956590000000,713.7260002441407,-12.658591270446777
1776314956691000000,713.827,-15.649455070495605
1776314956796000000,713.932,-13.8408784866333
1776314956901000000,714.037,-13.214746475219727
1776314957002000000,714.1379997558594,-16.0374755859375
1776314957104000000,714.24,-13.350035667419434
1776314957206000000,714.3420002441406,-16.724525451660156
1776314957311000000,714.447,-21.024673461914062
1776314957414000000,714.5500002441406,-13.805242538452148
1776314957518000000,714.6540002441407,-16.1545467376709
1776314957624000000,714.76,-13.344773292541504
1776314957729000000,714.865,-16.6313533782959
1776314957833000000,714.969,-8.489677429199219
1776314957937000000,715.073,-11.201412200927734
1776314958038000000,715.1740002441406,-13.429963111877441
1776314958141000000,715.277,-16.83742332458496
1776314958246000000,715.3820002441406,-12.09205150604248
1776314958349000000,715.485,-14.536186218261719
1776314958452000000,715.588,-17.007347106933594
1776314958556000000,715.692,-8.301920890808105
1776314958661000000,715.797,-11.521265029907227
1776314958766000000,715.9020002441406,-15.458793640136719
1776314958870000000,716.0060002441406,-13.99521255493164
1776314958975000000,716.111,-17.45071792602539
1776314959077000000,716.213,-20.108722686767578
1776314959179000000,716.315,-22.565406799316406
1776314959282000000,716.4179997558593,-24.689895629882812
1776314959385000000,716.521,-14.591076850891113
1776314959489000000,716.625,-16.922893524169922
1776314959591000000,716.727,-15.997815132141113
1776314959695000000,716.831,-13.049016952514648
1776314959800000000,716.936,-16.637723922729492
1776314959903000000,717.039,-17.507518768310547
1776314960009000000,717.145,-21.583890914916992
1776314960111000000,717.247,-22.76484489440918
1776314960216000000,717.352,-26.831695556640625
1776314960318000000,717.4540002441406,-29.287843704223633
1776314960421000000,717.557,-15.735712051391602
1776314960525000000,717.661,-19.019386291503906
1776314960629000000,717.765,-21.028093338012695
1776314960734000000,717.8700002441407,-23.049047470092773
1776314960837000000,717.973,-12.375006675720215
1776314960941000000,718.077,-14.445899963378906
1776314961046000000,718.1820002441407,-18.985288619995117
1776314961147000000,718.283,-20.694562911987305
1776314961251000000,718.387,-15.351991653442383
1776314961354000000,718.4899997558593,-19.272802352905273
1776314961458000000,718.5939997558594,-18.075883865356445
1776314961562000000,718.6979997558594,-13.132131576538086
1776314961667000000,718.803,-16.585872650146484
1776314961770000000,718.9059997558594,-19.340673446655273
1776314961875000000,719.011,-16.164928436279297
1776314961979000000,719.115,-16.974594116210938
1776314962082000000,719.2179997558594,-13.111748695373535
1776314962185000000,719.321,-15.053449630737305
1776314962287000000,719.423,-13.084945678710938
1776314962390000000,719.5260002441406,-15.41788101196289
1776314962493000000,719.629,-15.106832504272461
1776314962596000000,719.732,-18.26271629333496
1776314962700000000,719.836,-11.295451164245605
1776314962805000000,719.941,-14.3275728225708
1776314962906000000,720.0419997558594,-19.296152114868164
1776314963011000000,720.147,-23.46234703063965
1776314963115000000,720.251,-17.633039474487305
1776314963217000000,720.353,-21.096723556518555
1776314963320000000,720.456,-24.981653213500977
1776314963422000000,720.5580002441407,-12.111770629882812
1776314963528000000,720.664,-16.912696838378906
1776314963630000000,720.7660002441406,-20.722780227661133
1776314963734000000,720.8700002441407,-13.753471374511719
1776314963839000000,720.975,-16.7893009185791
1776314963941000000,721.077,-16.4548282623291
1776314964046000000,721.1820002441407,-16.489652633666992
1776314964149000000,721.285,-18.862564086914062
1776314964251000000,721.387,-13.006192207336426
1776314964354000000,721.4899997558593,-16.112812042236328
1776314964456000000,721.592,-19.46177101135254
1776314964558000000,721.6940002441406,-18.11944580078125
1776314964661000000,721.797,-13.031579971313477
1776314964764000000,721.9,-16.1647891998291
1776314964870000000,722.0060002441406,-18.34044647216797
1776314964973000000,722.109,-18.098262786865234
1776314965078000000,722.2140002441406,-17.906721115112305
1776314965181000000,722.317,-19.81742286682129
1776314965283000000,722.419,-22.77398109436035
1776314965388000000,722.524,-14.91146469116211
1776314965489000000,722.625,-10.067948341369629
1776314965591000000,722.727,-11.294412612915039
1776314965695000000,722.831,-11.392123222351074
1776314965799000000,722.935,-14.768125534057617
1776314965904000000,723.04,-18.180377960205078
1776314966007000000,723.143,-22.355260848999023
1776314966112000000,723.248,-14.185065269470215
1776314966215000000,723.351,-15.48340892791748
1776314966317000000,723.453,-16.804187774658203
1776314966422000000,723.5580002441407,-17.067657470703125
1776314966524000000,723.66,-17.951984405517578
1776314966626000000,723.7619997558594,-20.941553115844727
1776314966731000000,723.867,-18.525846481323242
1776314966834000000,723.9699997558594,-13.762045860290527
1776314966938000000,724.0739997558594,-17.593141555786133
1776314967043000000,724.179,-22.09784507751465
1776314967148000000,724.284,-14.147059440612793
1776314967253000000,724.389,-16.369897842407227
1776314967355000000,724.491,-18.52878189086914
1776314967459000000,724.595,-15.318063735961914
1776314967561000000,724.697,-18.08927345275879
1776314967666000000,724.8019997558594,-20.854045867919922
1776314967771000000,724.907,-20.862655639648438
1776314967874000000,725.0099997558593,-18.334781646728516
1776314967976000000,725.112,-12.343368530273438
1776314968081000000,725.217,-16.57965850830078
1776314968183000000,725.319,-20.522964477539062
1776314968287000000,725.423,-16.420440673828125
1776314968390000000,725.5260002441406,-20.549060821533203
1776314968493000000,725.629,-8.451218605041504
1776314968596000000,725.732,-9.509626388549805
1776314968700000000,725.836,-13.939811706542969
1776314968805000000,725.941,-17.96437644958496
1776314968910000000,726.0460002441406,-22.3945255279541
1776314969015000000,726.151,-23.81766128540039
1776314969117000000,726.253,-20.994827270507812
1776314969221000000,726.357,-12.80455207824707
1776314969326000000,726.4620002441407,-15.582691192626953
1776314969431000000,726.567,-19.510103225708008
1776314969535000000,726.671,-14.67703914642334
1776314969639000000,726.775,-16.91370391845703
1776314969742000000,726.8780002441406,-19.540664672851562
1776314969844000000,726.98,-20.910003662109375
1776314969949000000,727.085,-24.70781898498535
1776314970053000000,727.189,-13.46640396118164
1776314970157000000,727.293,-13.630980491638184
1776314970260000000,727.396,-8.981389999389648
1776314970362000000,727.4979997558594,-9.454774856567383
1776314970466000000,727.6019997558594,-12.886218070983887
1776314970571000000,727.707,-14.819499015808105
1776314970676000000,727.812,-8.992122650146484
1776314970780000000,727.916,-10.830182075500488
1776314970885000000,728.021,-11.743196487426758
1776314970988000000,728.124,-15.065526008605957
1776314971093000000,728.229,-18.048643112182617
1776314971198000000,728.3340002441406,-12.627178192138672
1776314971302000000,728.4380002441407,-15.12626838684082
1776314971405000000,728.541,-17.21453857421875
1776314971510000000,728.6460002441406,-21.741891860961914
1776314971615000000,728.751,-12.288743019104004
1776314971719000000,728.855,-16.063398361206055
1776314971822000000,728.9580002441406,-14.259481430053711
1776314971927000000,729.063,-15.439648628234863
1776314972030000000,729.1660002441406,-13.080078125
1776314972135000000,729.271,-12.116706848144531
1776314972240000000,729.376,-14.149286270141602
1776314972344000000,729.48,-11.924585342407227
1776314972447000000,729.583,-15.183282852172852
1776314972552000000,729.688,-17.28992462158203
1776314972656000000,729.792,-19.520580291748047
1776314972758000000,729.8940002441407,-12.406892776489258
1776314972859000000,729.995,-12.004979133605957
1776314972962000000,730.0979997558594,-11.960203170776367
1776314973065000000,730.201,-14.646864891052246
1776314973170000000,730.3059997558594,-11.35572624206543
1776314973274000000,730.4099997558594,-13.717658042907715
1776314973375000000,730.511,-14.652724266052246
1776314973479000000,730.615,-15.346761703491211
1776314973584000000,730.72,-19.16486167907715
1776314973688000000,730.824,-22.026596069335938
1776314973791000000,730.927,-21.29815673828125
1776314973896000000,731.032,-15.60227108001709
1776314973998000000,731.1340002441407,-18.391584396362305
1776314974100000000,731.236,-22.97276496887207
1776314974204000000,731.34,-15.692095756530762
1776314974308000000,731.444,-11.276374816894531
1776314974413000000,731.549,-13.546502113342285
1776314974515000000,731.651,-15.546801567077637
1776314974620000000,731.756,-10.654328346252441
1776314974725000000,731.861,-14.749095916748047
1776314974829000000,731.965,-15.991086959838867
1776314974934000000,732.0700002441406,-17.764488220214844
1776314975039000000,732.175,-12.682073593139648
1776314975144000000,732.28,-15.940568923950195
1776314975247000000,732.383,-19.632335662841797
1776314975347000000,732.483,-9.932096481323242
1776314975450000000,732.5859997558593,-13.146055221557617
1776314975556000000,732.692,-14.405233383178711
1776314975659000000,732.795,-16.330228805541992
1776314975762000000,732.8979997558594,-12.238966941833496
1776314975867000000,733.003,-16.043678283691406
1776314975973000000,733.109,-19.894071578979492
1776314976076000000,733.212,-23.300003051757812
1776314976181000000,733.317,-18.65826416015625
1776314976286000000,733.4220002441406,-16.887386322021484
1776314976390000000,733.5260002441406,-15.643560409545898
1776314976493000000,733.629,-16.309131622314453
1776314976596000000,733.732,-18.548921585083008
1776314976698000000,733.8339997558594,-21.473669052124023
1776314976799000000,733.935,-25.080244064331055
1776314976900000000,734.036,-10.768880844116211
1776314977005000000,734.141,-15.901618957519531
1776314977107000000,734.243,-20.10965919494629
1776314977212000000,734.348,-17.98346519470215
1776314977315000000,734.451,-16.561677932739258
1776314977415000000,734.551,-17.06465721130371
1776314977520000000,734.656,-18.464603424072266
1776314977624000000,734.76,-11.009641647338867
1776314977729000000,734.865,-13.891458511352539
1776314977830000000,734.9660002441407,-16.551504135131836
1776314977934000000,735.0700002441406,-18.863492965698242
1776314978039000000,735.175,-11.823142051696777
1776314978145000000,735.281,-14.664466857910156
1776314978250000000,735.3859997558594,-17.00658416748047
1776314978355000000,735.491,-13.872185707092285
1776314978458000000,735.5939997558594,-14.616039276123047
1776314978563000000,735.699,-17.086444854736328
1776314978664000000,735.8,-19.111303329467773
1776314978768000000,735.904,-17.776578903198242
1776314978870000000,736.0060002441406,-19.845190048217773
1776314978975000000,736.111,-24.648670196533203
1776314979080000000,736.216,-11.844069480895996
1776314979185000000,736.321,-12.295790672302246
1776314979290000000,736.4259997558594,-15.063819885253906
1776314979395000000,736.531,-17.357215881347656
1776314979500000000,736.636,-10.778286933898926
1776314979605000000,736.741,-13.749125480651855
1776314979711000000,736.847,-18.012603759765625
1776314979814000000,736.9500002441406,-20.27992820739746
1776314979918000000,737.0540002441406,-14.051560401916504
1776314980018000000,737.1539997558593,-16.474517822265625
1776314980123000000,737.259,-19.548770904541016
1776314980226000000,737.3619997558594,-11.608546257019043
1776314980330000000,737.4659997558593,-14.068489074707031
1776314980431000000,737.567,-17.386459350585938
1776314980535000000,737.671,-14.783554077148438
1776314980640000000,737.776,-9.15847396850586
1776314980746000000,737.8819997558594,-12.083269119262695
1776314980850000000,737.9859997558593,-15.079744338989258
1776314980955000000,738.091,-18.941743850708008
1776314981060000000,738.196,-16.28178596496582
1776314981165000000,738.301,-18.94683837890625
1776314981270000000,738.4060002441406,-21.880706787109375
1776314981375000000,738.511,-13.672588348388672
1776314981479000000,738.615,-16.38890838623047
1776314981583000000,738.719,-20.818866729736328
1776314981686000000,738.8220002441407,-19.90184783935547
1776314981788000000,738.924,-12.815742492675781
1776314981893000000,739.029,-15.500606536865234
1776314981998000000,739.1340002441407,-15.074389457702637
1776314982103000000,739.239,-12.494412422180176
1776314982203000000,739.339,-16.9235897064209
1776314982304000000,739.44,-21.314128875732422
1776314982409000000,739.545,-26.775392532348633
1776314982508000000,739.644,-31.061735153198242
1776314982613000000,739.749,-36.163822174072266
1776314982715000000,739.851,-40.10676193237305
1776314982820000000,739.956,-44.4620361328125
1776314982925000000,740.061,-47.62519454956055
1776314983030000000,740.1660002441406,-51.017127990722656
1776314983135000000,740.271,-52.31427764892578
1776314983239000000,740.375,-49.68513870239258
1776314983340000000,740.476,-50.029510498046875
1776314983445000000,740.581,-52.0182991027832
1776314983549000000,740.685,-53.60635757446289
1776314983651000000,740.787,-53.53298568725586
1776314983756000000,740.892,-54.646141052246094
1776314983861000000,740.997,-55.021907806396484
1776314983966000000,741.1020002441406,-55.97307586669922
1776314984068000000,741.204,-54.854488372802734
1776314984173000000,741.309,-53.98656463623047
1776314984278000000,741.4140002441407,-53.34309387207031
1776314984383000000,741.519,-53.31332778930664
1776314984486000000,741.6220002441406,-52.203582763671875
1776314984591000000,741.727,-50.407745361328125
1776314984696000000,741.832,-14.72027587890625
1776314984800000000,741.936,-14.939111709594727
1776314984903000000,742.039,-16.74696922302246
1776314985003000000,742.139,-17.06759262084961
1776314985108000000,742.244,-21.264057159423828
1776314985213000000,742.349,-19.141185760498047
1776314985317000000,742.453,-14.975638389587402
1776314985419000000,742.555,-20.19750213623047
1776314985522000000,742.6579997558594,-15.817866325378418
1776314985622000000,742.7580002441406,-20.757707595825195
1776314985723000000,742.859,-13.657872200012207
1776314985824000000,742.96,-14.513328552246094
1776314985929000000,743.065,-14.818357467651367
1776314986034000000,743.1699997558594,-16.653419494628906
1776314986137000000,743.273,-20.242229461669922
1776314986237000000,743.373,-13.978483200073242
1776314986342000000,743.4780002441406,-15.169651985168457
1776314986446000000,743.5820002441407,-16.939083099365234
1776314986551000000,743.687,-8.996759414672852
1776314986653000000,743.789,-12.29289722442627
1776314986759000000,743.895,-18.89198112487793
1776314986862000000,743.9980002441406,-22.160202026367188
1776314986965000000,744.101,-10.902375221252441
1776314987068000000,744.204,-13.377646446228027
1776314987173000000,744.309,-10.007266998291016
1776314987278000000,744.4140002441407,-12.524736404418945
1776314987381000000,744.517,-10.669580459594727
1776314987485000000,744.621,-13.496835708618164
1776314987590000000,744.7260002441407,-16.332027435302734
1776314987692000000,744.828,-21.128875732421875
1776314987798000000,744.9340002441406,-25.498823165893555
1776314987902000000,745.0380002441407,-30.84063148498535
1776314988005000000,745.141,-35.96577453613281
1776314988107000000,745.243,-39.836090087890625
1776314988212000000,745.348,-43.5068359375
1776314988315000000,745.451,-47.446590423583984
1776314988419000000,745.555,-50.0716667175293
1776314988524000000,745.66,-52.37606430053711
1776314988625000000,745.761,-53.292999267578125
1776314988730000000,745.8659997558593,-53.88909912109375
1776314988832000000,745.968,-55.051979064941406
1776314988936000000,746.072,-54.16482162475586
1776314989041000000,746.177,-15.661927223205566
1776314989144000000,746.28,-12.771130561828613
1776314989249000000,746.385,-14.880928039550781
1776314989353000000,746.489,-11.040831565856934
1776314989458000000,746.5939997558594,-13.362074851989746
1776314989558000000,746.6940002441406,-17.19536781311035
1776314989664000000,746.8,-19.82733917236328
1776314989768000000,746.904,-10.448195457458496
1776314989873000000,747.009,-13.766557693481445
1776314989973000000,747.109,-19.27971076965332
1776314990075000000,747.211,-23.663829803466797
1776314990175000000,747.311,-29.0928955078125
1776314990280000000,747.416,-33.320152282714844
1776314990384000000,747.52,-30.057945251464844
1776314990488000000,747.624,-8.262998580932617
1776314990592000000,747.728,-9.94329833984375
1776314990692000000,747.828,-10.739236831665039
1776314990795000000,747.931,-10.426698684692383
1776314990900000000,748.036,-11.417852401733398
1776314991005000000,748.141,-14.291718482971191
1776314991107000000,748.243,-15.88341999053955
1776314991211000000,748.347,-9.109114646911621
1776314991315000000,748.451,-12.676345825195312
1776314991418000000,748.5539997558594,-16.855684280395508
1776314991523000000,748.659,-19.20214080810547
1776314991626000000,748.7619997558594,-16.06629180908203
1776314991731000000,748.867,-19.460519790649414
1776314991834000000,748.9699997558594,-17.40365219116211
1776314991938000000,749.0739997558594,-20.234312057495117
1776314992040000000,749.176,-24.074073791503906
1776314992141000000,749.277,-21.602109909057617
1776314992243000000,749.379,-25.298675537109375
1776314992344000000,749.48,-18.285354614257812
1776314992446000000,749.5820002441407,-21.79295539855957
1776314992551000000,749.687,-24.633907318115234
1776314992655000000,749.791,-15.584797859191895
1776314992760000000,749.896,-18.81413459777832
1776314992861000000,749.997,-20.907323837280273
1776314992966000000,750.1020002441406,-16.589757919311523
1776314993068000000,750.204,-17.030399322509766
1776314993172000000,750.308,-19.564359664916992
1776314993276000000,750.412,-22.931781768798828
1776314993377000000,750.513,-11.432831764221191
1776314993482000000,750.6179997558594,-17.132186889648438
1776314993585000000,750.721,-21.53917694091797
1776314993689000000,750.825,-24.809219360351562
1776314993794000000,750.9299997558594,-16.283348083496094
1776314993894000000,751.0300002441406,-16.998994827270508
1776314993995000000,751.131,-18.449819564819336
1776314994101000000,751.237,-11.488368034362793
1776314994205000000,751.341,-13.273332595825195
1776314994308000000,751.444,-16.64552116394043
1776314994414000000,751.5500002441406,-14.504225730895996
1776314994518000000,751.6540002441407,-16.05773162841797
1776314994622000000,751.7580002441406,-14.356141090393066
1776314994725000000,751.861,-10.259186744689941
1776314994828000000,751.964,-11.477701187133789
1776314994933000000,752.069,-9.868393898010254
1776314995036000000,752.172,-12.176219940185547
1776314995140000000,752.276,-11.15213680267334
1776314995240000000,752.376,-8.160091400146484
1776314995343000000,752.479,-8.863916397094727
1776314995447000000,752.583,-11.529792785644531
1776314995551000000,752.687,-15.089166641235352
1776314995651000000,752.787,-17.5870361328125
1776314995754000000,752.8899997558593,-17.717504501342773
1776314995857000000,752.993,-10.513387680053711
1776314995960000000,753.096,-13.562858581542969
1776314996064000000,753.2,-18.83293914794922
1776314996167000000,753.303,-14.335488319396973
1776314996270000000,753.4060002441406,-12.768686294555664
1776314996374000000,753.5100002441407,-15.340392112731934
1776314996477000000,753.613,-15.891433715820312
1776314996581000000,753.717,-17.028291702270508
1776314996684000000,753.82,-19.25496482849121
1776314996787000000,753.923,-17.324981689453125
1776314996891000000,754.027,-18.1173095703125
1776314996996000000,754.132,-12.530179977416992
1776314997100000000,754.236,-16.034263610839844
1776314997204000000,754.34,-20.108470916748047
1776314997304000000,754.44,-8.709879875183105
1776314997408000000,754.544,-11.983040809631348
1776314997513000000,754.649,-13.71941089630127
1776314997617000000,754.753,-15.355653762817383
1776314997721000000,754.857,-8.73566722869873
1776314997825000000,754.961,-12.67809772491455
1776314997929000000,755.065,-16.842763900756836
1776314998033000000,755.169,-19.666780471801758
1776314998138000000,755.2739997558593,-15.888594627380371
1776314998241000000,755.377,-14.798383712768555
1776314998342000000,755.4780002441406,-13.25333023071289
1776314998444000000,755.58,-13.126111030578613
1776314998548000000,755.684,-16.586408615112305
1776314998650000000,755.7859997558594,-18.844858169555664
1776314998755000000,755.891,-23.067567825317383
1776314998860000000,755.996,-14.647246360778809
1776314998963000000,756.099,-19.256258010864258
1776314999065000000,756.201,-23.171836853027344
1776314999167000000,756.303,-18.65462303161621
1776314999272000000,756.408,-12.893282890319824
1776314999372000000,756.508,-10.76087760925293
1776314999476000000,756.612,-13.351725578308105
1776314999578000000,756.7139997558594,-7.818775653839111
1776314999682000000,756.8179997558593,-11.080531120300293
1776314999786000000,756.9219997558594,-13.257204055786133
1776314999891000000,757.027,-16.459020614624023
1776314999994000000,757.1299997558593,-9.350120544433594
1776315000098000000,757.2339997558594,-11.820338249206543
1776315000201000000,757.337,-14.160309791564941
1776315000306000000,757.4419997558593,-17.271074295043945
1776315000406000000,757.5420002441406,-10.35877513885498
1776315000509000000,757.645,-12.505505561828613
1776315000612000000,757.748,-14.477062225341797
1776315000717000000,757.853,-9.244514465332031
1776315000821000000,757.957,-12.106188774108887
1776315000924000000,758.06,-16.601839065551758
1776315001027000000,758.163,-14.103987693786621
1776315001131000000,758.267,-10.03369426727295
1776315001235000000,758.371,-13.351177215576172
1776315001339000000,758.475,-15.143478393554688
1776315001441000000,758.577,-16.57737922668457
1776315001543000000,758.679,-10.021012306213379
1776315001647000000,758.783,-13.344807624816895
1776315001750000000,758.8860002441406,-15.909802436828613
1776315001855000000,758.991,-8.837444305419922
1776315001960000000,759.096,-11.938323974609375
1776315002064000000,759.2,-16.033493041992188
1776315002170000000,759.3059997558594,-18.041276931762695
1776315002274000000,759.4099997558594,-11.736818313598633
1776315002379000000,759.515,-13.951855659484863
1776315002479000000,759.615,-10.837654113769531
1776315002585000000,759.721,-11.818166732788086
1776315002687000000,759.823,-13.23564624786377
1776315002790000000,759.9260002441406,-16.16111183166504
1776315002894000000,760.0300002441406,-19.114084243774414
1776315002998000000,760.1340002441407,-15.402804374694824
1776315003101000000,760.237,-16.13089942932129
1776315003206000000,760.3420002441406,-19.412748336791992
1776315003309000000,760.445,-11.719359397888184
1776315003413000000,760.549,-14.494242668151855
1776315003515000000,760.651,-19.027517318725586
1776315003618000000,760.7539997558594,-21.780668258666992
1776315003723000000,760.859,-13.160667419433594
1776315003827000000,760.963,-15.708757400512695
1776315003930000000,761.0659997558594,-16.57084846496582
1776315004034000000,761.1699997558594,-17.793453216552734
1776315004140000000,761.276,-14.851093292236328
1776315004244000000,761.38,-17.757415771484375
1776315004347000000,761.483,-18.940977096557617
1776315004451000000,761.587,-12.84249210357666
1776315004551000000,761.687,-16.26387596130371
1776315004652000000,761.788,-17.97309684753418
1776315004758000000,761.8940002441407,-21.91468620300293
1776315004862000000,761.9980002441406,-16.872325897216797
1776315004966000000,762.1020002441406,-21.633512496948242
1776315005071000000,762.207,-25.24346160888672
1776315005174000000,762.3100002441406,-18.359960556030273
1776315005278000000,762.4140002441407,-17.148250579833984
1776315005383000000,762.519,-13.768909454345703
1776315005486000000,762.6220002441406,-16.92330551147461
1776315005588000000,762.724,-12.63120174407959
1776315005692000000,762.828,-15.004722595214844
1776315005795000000,762.931,-16.79199981689453
1776315005900000000,763.036,-19.697587966918945
1776315006005000000,763.141,-12.7452974319458
1776315006109000000,763.245,-14.832324981689453
1776315006212000000,763.348,-17.97736930847168
1776315006315000000,763.451,-9.14270305633545
1776315006417000000,763.553,-12.826038360595703
1776315006520000000,763.656,-15.630977630615234
1776315006623000000,763.759,-11.589552879333496
1776315006728000000,763.864,-13.940346717834473
1776315006831000000,763.967,-18.074729919433594
1776315006934000000,764.0700002441406,-20.028579711914062
1776315007039000000,764.175,-22.268484115600586
1776315007143000000,764.279,-11.223597526550293
1776315007246000000,764.3820002441406,-14.340581893920898
1776315007348000000,764.484,-9.337130546569824
1776315007452000000,764.588,-8.233868598937988
1776315007556000000,764.692,-11.399360656738281
1776315007659000000,764.795,-12.189152717590332
1776315007764000000,764.9,-15.234869956970215
1776315007865000000,765.001,-16.05421257019043
1776315007969000000,765.105,-19.483816146850586
1776315008074000000,765.2099997558594,-23.967857360839844
1776315008179000000,765.315,-24.074481964111328
1776315008282000000,765.4179997558593,-14.046817779541016
1776315008386000000,765.5219997558594,-16.51590347290039
1776315008488000000,765.624,-19.96031379699707
1776315008593000000,765.729,-9.44566535949707
1776315008696000000,765.832,-12.753610610961914
1776315008801000000,765.937,-16.641862869262695
1776315008906000000,766.0419997558594,-19.437856674194336
1776315009009000000,766.145,-13.452166557312012
1776315009113000000,766.249,-17.714855194091797
1776315009215000000,766.351,-19.746103286743164
1776315009319000000,766.455,-12.224970817565918
1776315009419000000,766.555,-15.018498420715332
1776315009520000000,766.656,-18.863452911376953
1776315009621000000,766.757,-17.643510818481445
1776315009723000000,766.859,-13.32402229309082
1776315009827000000,766.963,-15.588900566101074
1776315009932000000,767.068,-16.801939010620117
1776315010035000000,767.171,-20.221466064453125
1776315010140000000,767.276,-15.427249908447266
1776315010244000000,767.38,-16.712425231933594
1776315010347000000,767.483,-20.007801055908203
1776315010450000000,767.5859997558593,-13.316644668579102
1776315010552000000,767.688,-16.462215423583984
1776315010653000000,767.789,-20.282915115356445
1776315010754000000,767.8899997558593,-24.45419692993164
1776315010856000000,767.992,-14.8599271774292
1776315010960000000,768.096,-18.79523277282715
1776315011065000000,768.201,-22.9052734375
1776315011169000000,768.305,-26.587848663330078
1776315011272000000,768.408,-17.786121368408203
1776315011375000000,768.511,-21.526622772216797
1776315011478000000,768.6140002441406,-20.72732162475586
1776315011581000000,768.717,-14.99662971496582
1776315011686000000,768.8220002441407,-17.645427703857422
1776315011788000000,768.924,-18.80837059020996
1776315011891000000,769.027,-16.88909339904785
1776315011995000000,769.131,-11.899311065673828
1776315012100000000,769.236,-14.376544952392578
1776315012203000000,769.339,-18.41900062561035
1776315012309000000,769.445,-21.132387161254883
1776315012412000000,769.548,-18.556734085083008
1776315012515000000,769.651,-17.827667236328125
1776315012619000000,769.755,-20.877086639404297
1776315012724000000,769.86,-16.874916076660156
1776315012825000000,769.961,-18.8658390045166
1776315012933000000,770.069,-22.970430374145508
1776315013033000000,770.169,-24.98114585876465
1776315013137000000,770.273,-14.559069633483887
1776315013241000000,770.377,-14.766200065612793
1776315013346000000,770.4819997558594,-15.974872589111328
1776315013450000000,770.5859997558593,-13.608091354370117
1776315013554000000,770.6899997558594,-16.601858139038086
1776315013656000000,770.792,-20.84468650817871
1776315013761000000,770.897,-24.335601806640625
1776315013863000000,770.999,-19.20506477355957
1776315013968000000,771.104,-19.161216735839844
1776315014073000000,771.209,-18.30229377746582
1776315014178000000,771.3139997558594,-19.422300338745117
1776315014280000000,771.416,-18.91834831237793
1776315014384000000,771.52,-21.864591598510742
1776315014486000000,771.6220002441406,-19.9481201171875
1776315014593000000,771.729,-14.42489242553711
1776315014697000000,771.833,-19.210891723632812
1776315014802000000,771.9379997558593,-22.503833770751953
1776315014906000000,772.0419997558594,-15.334770202636719
1776315015010000000,772.1459997558594,-16.50982666015625
1776315015112000000,772.248,-19.519046783447266
1776315015216000000,772.352,-23.052030563354492
1776315015321000000,772.457,-28.378725051879883
1776315015423000000,772.559,-32.530635833740234
1776315015528000000,772.664,-38.369476318359375
1776315015631000000,772.767,-41.083683013916016
1776315015736000000,772.872,-33.540767669677734
1776315015839000000,772.975,-22.180583953857422
1776315015939000000,773.075,-25.07438087463379
1776315016044000000,773.18,-26.22846794128418
1776315016152000000,773.288,-29.85887336730957
1776315016252000000,773.388,-33.94218826293945
1776315016352000000,773.488,-38.75564193725586
1776315016452000000,773.588,-42.24783706665039
1776315016569000000,773.705,-45.65529251098633
1776315016669000000,773.805,-48.619544982910156
1776315016785000000,773.921,-49.50214767456055
1776315016902000000,774.0380002441407,-50.388954162597656
1776315017013000000,774.149,-49.82733917236328
1776315017119000000,774.255,-50.80147933959961
1776315017235000000,774.371,-51.76908874511719
1776315017335000000,774.471,-52.312808990478516
1776315017436000000,774.572,-50.33888244628906
1776315017552000000,774.688,-51.44334030151367
1776315017669000000,774.805,-52.35634231567383
1776315017785000000,774.921,-52.33634567260742
1776315017885000000,775.021,-52.82942581176758
1776315017986000000,775.1219997558594,-42.225830078125
1776315018102000000,775.2380002441406,-40.9907341003418
1776315018202000000,775.3379997558594,-43.44110107421875
1776315018302000000,775.4380002441407,-43.14382553100586
