time,seconds_elapsed,dBFS (Original),valor_normalizado (0-100)
1776314405856000000,162.992,-20.072521209716797,67.2311
1776314405961000000,163.097,-23.012876510620117,61.7247
1776314406064000000,163.2,-25.57033920288086,56.9353
1776314406169000000,163.305,-28.947668075561523,50.6106
1776314406274000000,163.4099997558594,-20.795562744140625,65.8771
1776314406380000000,163.516,-24.3853759765625,59.1544
1776314406485000000,163.621,-15.072419166564941,76.5948
1776314406585000000,163.721,-18.701400756835938,69.7988
1776314406690000000,163.82599975585939,-20.294591903686523,66.8152
1776314406795000000,163.931,-22.808855056762695,62.1068
1776314406899000000,164.035,-23.968584060668945,59.9349
1776314407001000000,164.137,-14.88528823852539,76.9452
1776314407105000000,164.241,-14.367786407470703,77.9144
1776314407210000000,164.34599975585937,-15.470451354980469,75.8494
1776314407316000000,164.452,-17.346006393432617,72.3371
1776314407421000000,164.557,-20.4793758392334,66.4692
1776314407526000000,164.66200024414061,-18.022615432739258,71.0700
1776314407631000000,164.767,-17.48274803161621,72.0810
1776314407733000000,164.869,-12.282957077026367,81.8186
1776314407838000000,164.97400024414063,-12.949605941772461,80.5702
1776314407943000000,165.079,-15.58106803894043,75.6423
1776314408049000000,165.185,-20.447471618652344,66.5289
1776314408154000000,165.28999975585938,-24.325904846191406,59.2658
1776314408259000000,165.395,-28.580467224121094,51.2982
1776314408364000000,165.5,-30.601823806762695,47.5128
1776314408469000000,165.605,-15.984000205993652,74.8877
1776314408574000000,165.71000024414062,-14.958460807800293,76.8082
1776314408679000000,165.815,-17.012065887451172,72.9624
1776314408784000000,165.92,-21.863496780395508,63.8771
1776314408886000000,166.02200024414063,-13.678996086120605,79.2043
1776314408991000000,166.127,-11.9435396194458,82.4543
1776314409096000000,166.232,-14.793312072753906,77.1175
1776314409199000000,166.335,-18.97553062438965,69.2854
1776314409304000000,166.44,-22.051124572753906,63.5258
1776314409409000000,166.545,-26.476545333862305,55.2383
1776314409515000000,166.651,-28.84271240234375,50.8071
1776314409616000000,166.752,-24.144773483276367,59.6050
1776314409721000000,166.857,-26.158592224121094,55.8337
1776314409827000000,166.963,-11.723708152770996,82.8659
1776314409932000000,167.068,-13.85607624053955,78.8727
1776314410037000000,167.173,-13.070310592651367,80.3442
1776314410142000000,167.27800024414063,-16.627851486206055,73.6819
1776314410248000000,167.384,-20.818206787109375,65.8346
1776314410353000000,167.489,-25.338260650634766,57.3699
1776314410458000000,167.5939997558594,-28.85965919494629,50.7754
1776314410563000000,167.699,-32.370914459228516,44.1999
1776314410668000000,167.804,-34.82854080200195,39.5974
1776314410773000000,167.909,-32.33878707885742,44.2600
1776314410875000000,168.011,-34.353145599365234,40.4877
1776314410981000000,168.117,-36.875431060791016,35.7642
1776314411083000000,168.219,-38.6207275390625,32.4958
1776314411188000000,168.324,-35.966190338134766,37.4670
1776314411290000000,168.42599975585938,-36.80711364746094,35.8922
1776314411395000000,168.531,-38.21240234375,33.2605
1776314411500000000,168.636,-40.205963134765625,29.5271
1776314411605000000,168.741,-40.25720977783203,29.4312
1776314411707000000,168.843,-41.78136444091797,26.5769
1776314411813000000,168.949,-42.544490814208984,25.1478
1776314411918000000,169.05400024414064,-41.2628288269043,27.5479
1776314412023000000,169.159,-39.199771881103516,31.4114
1776314412128000000,169.264,-36.320194244384766,36.8040
1776314412233000000,169.369,-29.878658294677734,48.8671
1776314412338000000,169.47399975585938,-33.160972595214844,42.7203
1776314412440000000,169.576,-36.48088455200195,36.5031
1776314412545000000,169.681,-32.08496856689453,44.7353
1776314412647000000,169.783,-34.649017333984375,39.9336
1776314412752000000,169.888,-36.3986930847168,36.6570
1776314412854000000,169.99000024414062,-36.50879669189453,36.4508
1776314412959000000,170.095,-36.47348403930664,36.5170
1776314413064000000,170.2,-38.76466369628906,32.2263
1776314413169000000,170.305,-39.074642181396484,31.6458
1776314413275000000,170.411,-40.89177703857422,28.2428
1776314413380000000,170.516,-37.95783996582031,33.7372
1776314413485000000,170.621,-40.63750076293945,28.7190
1776314413590000000,170.72600024414064,-41.71622848510742,26.6988
1776314413695000000,170.831,-42.07276153564453,26.0312
1776314413800000000,170.936,-43.832340240478516,22.7360
1776314413905000000,171.041,-44.558834075927734,21.3755
1776314414010000000,171.14599975585938,-40.32484817504883,29.3045
1776314414112000000,171.248,-42.300941467285156,25.6039
1776314414217000000,171.353,-42.45854568481445,25.3087
1776314414322000000,171.45799975585936,-41.21196365356445,27.6432
1776314414427000000,171.563,-42.46791458129883,25.2912
1776314414532000000,171.668,-41.838836669921875,26.4692
1776314414637000000,171.773,-38.165008544921875,33.3492
1776314414738000000,171.8739997558594,-40.055355072021484,29.8092
1776314414841000000,171.977,-40.263729095458984,29.4189
1776314414946000000,172.08199975585939,-42.22621536254883,25.7438
1776314415051000000,172.187,-43.63688278198242,23.1020
1776314415154000000,172.28999975585938,-41.0164909362793,28.0093
1776314415259000000,172.395,-43.2620849609375,23.8039
1776314415363000000,172.499,-44.73597717285156,21.0438
1776314415468000000,172.604,-44.447566986083984,21.5839
1776314415573000000,172.709,-43.746910095214844,22.8960
1776314415678000000,172.81400024414063,-45.16239547729492,20.2452
1776314415784000000,172.92,-35.910484313964844,37.5713
1776314415886000000,173.02200024414063,-37.385337829589844,34.8093
1776314415991000000,173.127,-38.198299407958984,33.2869
1776314416096000000,173.232,-39.688629150390625,30.4959
1776314416201000000,173.337,-41.20307922363281,27.6598
1776314416307000000,173.443,-41.246315002441406,27.5789
1776314416409000000,173.545,-41.423763275146484,27.2465
1776314416514000000,173.64999975585937,-41.93645095825195,26.2864
1776314416617000000,173.753,-42.19133377075195,25.8091
1776314416722000000,173.85799975585937,-40.37342834472656,29.2135
1776314416824000000,173.96,-42.47890090942383,25.2706
1776314416929000000,174.065,-43.60544967651367,23.1609
1776314417034000000,174.16999975585938,-40.98509979248047,28.0680
1776314417139000000,174.275,-42.53614044189453,25.1634
1776314417244000000,174.38,-40.82076644897461,28.3758
1776314417349000000,174.485,-40.59697723388672,28.7949
1776314417453000000,174.589,-38.89910125732422,31.9745
1776314417559000000,174.695,-38.32658767700195,33.0466
1776314417664000000,174.8,-34.69942855834961,39.8392
1776314417769000000,174.905,-29.804780960083008,49.0055
1776314417874000000,175.00999975585938,-31.899272918701172,45.0831
1776314417979000000,175.115,-31.952430725097656,44.9835
1776314418084000000,175.22,-32.197547912597656,44.5245
1776314418189000000,175.325,-25.802106857299805,56.5013
1776314418294000000,175.43000024414061,-28.808223724365234,50.8717
1776314418400000000,175.536,-28.424776077270508,51.5898
1776314418501000000,175.637,-27.60364532470703,53.1275
1776314418606000000,175.74200024414063,-26.00764274597168,56.1164
1776314418708000000,175.844,-26.446916580200195,55.2937
1776314418813000000,175.949,-28.697359085083008,51.0793
1776314418918000000,176.05400024414064,-31.163198471069336,46.4615
1776314419023000000,176.159,-34.12740707397461,40.9105
1776314419128000000,176.264,-36.46377182006836,36.5351
1776314419233000000,176.369,-34.265037536621094,40.6527
1776314419335000000,176.471,-35.70331954956055,37.9592
1776314419440000000,176.576,-31.0843448638916,46.6092
1776314419545000000,176.681,-30.04020118713379,48.5646
1776314419647000000,176.783,-31.32166862487793,46.1648
1776314419752000000,176.888,-33.24838638305664,42.5566
1776314419857000000,176.993,-36.28702926635742,36.8661
1776314419960000000,177.096,-38.24003601074219,33.2087
1776314420065000000,177.201,-40.41046905517578,29.1441
1776314420170000000,177.30599975585938,-41.36658477783203,27.3536
1776314420275000000,177.411,-40.55274963378906,28.8777
1776314420381000000,177.517,-39.755577087402344,30.3706
1776314420486000000,177.62200024414062,-35.493648529052734,38.3519
1776314420591000000,177.727,-37.238922119140625,35.0835
1776314420696000000,177.832,-39.07482147216797,31.6454
1776314420799000000,177.935,-38.38422393798828,32.9387
1776314420904000000,178.04,-40.6293830871582,28.7342
1776314421009000000,178.145,-40.86008834838867,28.3021
1776314421115000000,178.251,-41.95340347290039,26.2547
1776314421220000000,178.356,-39.9873046875,29.9366
1776314421325000000,178.461,-37.72248458862305,34.1779
1776314421430000000,178.56600024414064,-38.763118743896484,32.2291
1776314421535000000,178.671,-40.58325958251953,28.8206
1776314421640000000,178.776,-40.680572509765625,28.6383
1776314421745000000,178.881,-39.42548370361328,30.9887
1776314421850000000,178.98599975585938,-40.955902099609375,28.1227
1776314421955000000,179.091,-40.6912841796875,28.6183
1776314422060000000,179.196,-40.36048126220703,29.2378
1776314422165000000,179.301,-34.78241729736328,39.6838
1776314422271000000,179.407,-38.083892822265625,33.5011
1776314422372000000,179.508,-39.818973541259766,30.2518
1776314422476000000,179.612,-40.5649528503418,28.8548
1776314422581000000,179.717,-29.7523250579834,49.1037
1776314422686000000,179.8220002441406,-27.911962509155273,52.5501
1776314422791000000,179.927,-28.934192657470703,50.6358
1776314422896000000,180.032,-29.373306274414062,49.8135
1776314423001000000,180.137,-31.242656707763672,46.3127
1776314423106000000,180.24199975585938,-26.22853660583496,55.7027
1776314423211000000,180.347,-29.806167602539062,49.0029
1776314423317000000,180.453,-32.49135971069336,43.9743
1776314423422000000,180.55800024414063,-29.88754653930664,48.8505
1776314423527000000,180.663,-32.51411056518555,43.9317
1776314423632000000,180.768,-33.797603607177734,41.5281
1776314423737000000,180.873,-28.57093048095703,51.3161
1776314423842000000,180.97799975585937,-30.10479736328125,48.4436
1776314423948000000,181.084,-27.741912841796875,52.8686
1776314424053000000,181.189,-26.636926651000977,54.9379
1776314424158000000,181.29400024414062,-24.79360580444336,58.3899
1776314424263000000,181.399,-19.25325584411621,68.7653
1776314424368000000,181.504,-21.2054386138916,65.1095
1776314424473000000,181.609,-24.05169105529785,59.7793
1776314424579000000,181.715,-25.91199493408203,56.2955
1776314424679000000,181.815,-28.442127227783203,51.5573
1776314424785000000,181.921,-27.664142608642578,53.0142
1776314424886000000,182.02200024414063,-28.744253158569336,50.9915
1776314424991000000,182.127,-30.67340850830078,47.3788
1776314425096000000,182.232,-28.257749557495117,51.9026
1776314425202000000,182.33799975585939,-28.780975341796875,50.9227
1776314425307000000,182.443,-23.952129364013672,59.9657
1776314425412000000,182.548,-26.81377410888672,54.6067
1776314425517000000,182.653,-29.03500747680664,50.4470
1776314425619000000,182.755,-25.471406936645508,57.1206
1776314425722000000,182.85799975585937,-28.261127471923828,51.8963
1776314425827000000,182.963,-31.226648330688477,46.3427
1776314425932000000,183.068,-33.579429626464844,41.9367
1776314426037000000,183.173,-36.412025451660156,36.6320
1776314426139000000,183.275,-38.527801513671875,32.6698
1776314426244000000,183.38,-22.301015853881836,63.0578
1776314426349000000,183.485,-17.378881454467773,72.2755
1776314426453000000,183.589,-21.55984878540039,64.4458
1776314426554000000,183.68999975585936,-24.994016647338867,58.0146
1776314426659000000,183.795,-28.01467514038086,52.3578
1776314426765000000,183.901,-30.20690155029297,48.2524
1776314426866000000,184.00199975585937,-33.28562545776367,42.4869
1776314426971000000,184.107,-35.2350959777832,38.8361
1776314427076000000,184.212,-26.842281341552734,54.5533
1776314427177000000,184.313,-25.096412658691406,57.8228
1776314427282000000,184.41799975585937,-28.711605072021484,51.0527
1776314427383000000,184.519,-27.504079818725586,53.3140
1776314427488000000,184.624,-13.465456008911133,79.6042
1776314427593000000,184.729,-15.796187400817871,75.2394
1776314427698000000,184.83399975585937,-17.87417221069336,71.3480
1776314427804000000,184.94,-20.100460052490234,67.1788
1776314427909000000,185.045,-22.109752655029297,63.4160
1776314428014000000,185.1500002441406,-24.508811950683594,58.9232
1776314428119000000,185.255,-26.72270393371582,54.7773
1776314428224000000,185.36,-28.783184051513672,50.9186
1776314428330000000,185.46599975585937,-22.426801681518555,62.8222
1776314428432000000,185.568,-25.15488052368164,57.7133
1776314428537000000,185.673,-27.516569137573242,53.2906
1776314428642000000,185.77799975585938,-25.75725746154785,56.5853
1776314428747000000,185.883,-28.861644744873047,50.7717
1776314428852000000,185.988,-26.688840866088867,54.8407
1776314428957000000,186.093,-25.868282318115234,56.3774
1776314429062000000,186.19800024414062,-26.09093475341797,55.9604
1776314429168000000,186.304,-27.878128051757812,52.6135
1776314429273000000,186.409,-21.085315704345703,65.3344
1776314429378000000,186.51399975585937,-20.157209396362305,67.0725
1776314429483000000,186.619,-23.38997459411621,61.0185
1776314429588000000,186.724,-24.782255172729492,58.4112
1776314429694000000,186.83000024414062,-26.563966751098633,55.0745
1776314429799000000,186.935,-23.55232810974121,60.7145
1776314429904000000,187.04,-24.164478302001953,59.5681
1776314430009000000,187.145,-25.945140838623047,56.2334
1776314430114000000,187.24999975585936,-28.163097381591797,52.0798
1776314430219000000,187.355,-28.8400821685791,50.8121
1776314430324000000,187.46,-29.606340408325195,49.3771
1776314430429000000,187.565,-14.945417404174805,76.8326
1776314430534000000,187.67000024414062,-16.768882751464844,73.4178
1776314430639000000,187.775,-19.741867065429688,67.8503
1776314430744000000,187.88,-22.632198333740234,62.4376
1776314430850000000,187.98599975585938,-24.984495162963867,58.0324
1776314430955000000,188.091,-20.860519409179688,65.7554
1776314431060000000,188.196,-21.70598793029785,64.1721
1776314431165000000,188.301,-25.36085319519043,57.3276
1776314431270000000,188.4060002441406,-27.669536590576172,53.0041
1776314431375000000,188.511,-30.99721336364746,46.7724
